"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"BENS_TOTAL"
250002363845;"CARLOS AUGUSTO RODRIGUES";"#NULO";"PCO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";25;"NÃO ELEITO";4442,13;"FUNDO ESPECIAL";"Recursos de partido político";128000
250002170999;"ADEMILSON RAMOS DA SILVA";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"FUNILEIRO";"#NE";"N";"DEFERIDO";293;"NÃO ELEITO";17673,43;"FUNDO ESPECIAL";"Recursos de partido político";875000
250002171015;"SONIA MARIA GUERREIRO PAZINI";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";242;"NÃO ELEITO";43109,99;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002170981;"VALDIR HERMOGENES PEREIRA";"#NULO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";787;"NÃO ELEITO";12433,07;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002170971;"PATRICIA CARVALHO DE OLIVEIRA";"#NULO";"PRTB";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";492;"NÃO ELEITO";13609,54;"FUNDO ESPECIAL";"Recursos de partido político";15000
250002170984;"VANESSA PEREIRA LELO";"#NULO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";711;"NÃO ELEITO";33565,59;"FUNDO ESPECIAL";"Recursos de partido político";425000
250002029378;"MARCELO DE PAULO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"S";"DEFERIDO";998;"NÃO ELEITO";25224,17;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";NA
250002029372;"MARLUCE DA CONCEIÇÃO";"#NULO";"SOLIDARIEDADE";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";63;"NÃO ELEITO";12553,06;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002029397;"JOSE ROBERTO DE CASTRO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";594;"NÃO ELEITO";58636,84;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";911693,78
250002029371;"ANDRÉ TRINDADE ALVES";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"BOMBEIRO CIVIL";"#NE";"N";"DEFERIDO";604;"NÃO ELEITO";28671,83;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";259753,4
250002029380;"SEBASTIÃO SERAFIM DE MOURA SOBRINHO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";79;"NÃO ELEITO";27105,77;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";NA
250002029365;"ANGELA BARBOSA DOS SANTOS";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"TÉCNICO DE LABORATÓRIO E RAIOS X";"#NE";"N";"DEFERIDO";49;"NÃO ELEITO";29220,59;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";NA
250002029401;"MANOEL DA CRUZ CARLOS VIEIRA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";234;"NÃO ELEITO";5514;"FUNDO PARTIDARIO";"Recursos de partido político";48708,3
250002029362;"BRÍGIDA CAIRES DINARDI";"#NULO";"SOLIDARIEDADE";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";72;"NÃO ELEITO";21860,59;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";NA
250001913983;"CÂNDIDO PARREIRA DUARTE NETO";"#NULO";"PT";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";99;"SUPLENTE";53839,55;"FUNDO ESPECIAL";"Recursos de partido político";66870
250001913964;"MARCOS MAGRI BENADOR";"#NULO";"PV";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";569;"SUPLENTE";97309,6;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";185000
250001913978;"CÍCERA MARIA DA CONCEIÇÃO";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";326;"SUPLENTE";52365,87;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001913935;"GARRY DERALUS";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"COZINHEIRO";"#NE";"N";"DEFERIDO";420;"SUPLENTE";73839,55;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001913949;"JOSÉ AMÉRICO ASCÊNCIO DIAS";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"S";"DEFERIDO";11358;"SUPLENTE";1026395,87;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios, Recursos de origens não identificadas";490000
250001913962;"RAFAEL DA ROCHA OLIVEIRA";"#NULO";"PT";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";108;"SUPLENTE";53839,55;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001913981;"LUCIANO BARBOSA DA SILVA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";9087;"SUPLENTE";887963,36;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";659450,6
250001913938;"PRISCILLA LEITE FERREIRA";"#NULO";"PT";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PRETA";"MOTORISTA PARTICULAR";"#NE";"N";"DEFERIDO";330;"SUPLENTE";52365,87;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002161316;"MARCELO VIEIRA SALLES";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";15682;"SUPLENTE";1242555;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";708873,31
250002161336;"SILVIO ROBERTO DE OLIVEIRA";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";8918;"SUPLENTE";559375;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";280811,59
250002161318;"RODRIGO HAYASHI GOULART";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";58715;"ELEITO POR QP";4288678,09;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Rendimentos de aplicações financeiras, Recursos próprios";3827039,65
250002173915;"JOSE ROBSON CORINGA BEZERRA";"#NULO";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";3634;"NÃO ELEITO";2e+05;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002173907;"RUBENS WAGNER CALVO";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MÉDICO";"#NE";"N";"DEFERIDO";4544;"NÃO ELEITO";256676,67;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250002173913;"DJALMA DA SILVA CORREA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ASSISTENTE SOCIAL";"#NE";"N";"DEFERIDO";1796;"NÃO ELEITO";20000;"FUNDO ESPECIAL";"Recursos de partido político";183522,6
250002173941;"DANILO PRISEAJNIUC BIFONE";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"#NE";"N";"DEFERIDO";1211;"NÃO ELEITO";61170;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios";650000
250002173919;"MANOEL JOSÉ DA SILVA";"#NULO";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";692;"NÃO ELEITO";15000;"FUNDO ESPECIAL";"Recursos de partido político";82000
250002173924;"IGOR ESPERIDIAO SANTOS";"#NULO";"PDT";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"MECÂNICO DE MANUTENÇÃO";"#NE";"N";"DEFERIDO";249;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002173905;"DARCIO RANÇÃO RICCA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";299;"NÃO ELEITO";21750;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de Financiamento Coletivo, Recursos de pessoas físicas";1275574,71
250002034131;"WALDIR ESTEVES BARBOSA";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"DIRETOR DE ESTABELECIMENTO DE ENSINO";"#NE";"N";"DEFERIDO";704;"SUPLENTE";51790,81;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos";NA
250002034086;"MARIA CECILIA BEZERRA DA SILVA";"#NULO";"PSB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";752;"SUPLENTE";31106,81;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";118,71
250002034106;"MARIA VERONICA PORTO BILYK";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";3369;"SUPLENTE";104285,29;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político, Recursos de Financiamento Coletivo";3135,22
250002034120;"JUSSARA BASSO DOS SANTOS";"#NULO";"PSB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"VEREADOR";"#NE";"S";"DEFERIDO";3653;"SUPLENTE";329565,2;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas";152,55
250002034136;"HERBERT PEREIRA DE MELO";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";2202;"SUPLENTE";106286,81;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político";37143,51
250002034134;"RONALDO PRADO LINO";"#NULO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";1065;"SUPLENTE";82367,61;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos";97500
250002034121;"MAYARA OLIVEIRA TORRES DA SILVA";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";5093;"SUPLENTE";189932,01;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de Financiamento Coletivo, Recursos próprios";NA
250002034085;"LUCIANA TRINDADE DE MACEDO";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";3069;"SUPLENTE";136108,81;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político, Recursos de outros candidatos";140000
250002034100;"ABDULBASET JAROUR";"#NULO";"PSB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"S";"DEFERIDO";1722;"SUPLENTE";20600,81;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos, Recursos próprios, Recursos de Financiamento Coletivo";31000
250002034084;"CARMEN DA SILVA FERREIRA";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";9781;"SUPLENTE";524742;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";24632,24
250002034126;"ANTÔNIO ALVES DOS SANTOS";"#NULO";"PSB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PRETA";"VIGILANTE";"#NE";"N";"DEFERIDO";1263;"SUPLENTE";41508,81;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";150000
250001962509;"RENILDA BATISTA DOS ANJOS FERRARI";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";116;"SUPLENTE";50000;"FUNDO ESPECIAL";"Recursos de partido político";45000
250001962517;"ALEXANDRE BAPTISTA PIRES";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PUBLICITÁRIO";"#NE";"N";"DEFERIDO";12701;"SUPLENTE";440500;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos";1021101,54
250001962471;"MARCELO MESSIAS DOS SANTOS COSTA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";40079;"ELEITO POR QP";682000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";2523228,36
250001962487;"NADJA JANAIARA OLIVEIRA SANTOS";"#NULO";"MDB";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"#NE";"N";"DEFERIDO";1073;"SUPLENTE";150000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001962494;"LEO ÁQUILA";"LEO ÁQUILA";"MDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";15958;"SUPLENTE";553700;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";839862,89
250001962481;"ARMANDO FERREIRO RODRIGUES";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";4999;"SUPLENTE";922150;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";390593,38
250001962515;"MOACIR NORBERTO AVIAN";"#NULO";"MDB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"#NE";"N";"DEFERIDO";765;"SUPLENTE";50000;"OUTROS RECURSOS";"Recursos de partido político";1170000
250001962488;"RODNEY VICENTE DE SOUZA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";3200;"SUPLENTE";202500;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";NA
250002351309;"EDIVALDO NUNES CORDEIRO";"#NULO";"PMB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"JORNALEIRO";"#NE";"N";"DEFERIDO";6;"NÃO ELEITO";0;"#NULO";"#NULO";415000
250001881803;"ANTONIO ELI CORREA";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"#NE";"S";"DEFERIDO";24561;"SUPLENTE";821085,25;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";423085
250001881818;"MARIA LUCIA MENESES MATTOS";"#NULO";"UNIÃO";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";1281;"SUPLENTE";441213,48;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";319002,31
250001881802;"HEITOR DE CARVALHO ALVES";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";1424;"SUPLENTE";206599,2;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";1750960
250001881817;"CESAR ANGEL BOFFA DE AZEVEDO";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";13432;"SUPLENTE";1385405;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";1084750,22
250001933077;"ELIEL SOARES ALVES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"#NE";"N";"DEFERIDO";907;"SUPLENTE";143461,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";NA
250001933072;"JOSÉ AZEVEDO PIRES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";707;"SUPLENTE";93461,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";NA
250001933092;"ELISABETE CAVALCANTE LEITE";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";395;"SUPLENTE";130000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";NA
250001933079;"JOICE CRISTINA HASSELMANN";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";1673;"SUPLENTE";633461,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";528793,48
250001933051;"GABRIEL MARQUES DE OLIVEIRA MELO";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";58581;"ELEITO POR QP";2124460,32;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Rendimentos de aplicações financeiras, Recursos próprios";2126359,59
250001933049;"SOCRATES DAMASCENO NOVELLI";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"DESPACHANTE";"#NE";"N";"DEFERIDO";655;"SUPLENTE";70000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";229000
250001933088;"RUBENS TELLES MARTINS";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"#NE";"N";"DEFERIDO";6277;"SUPLENTE";444180;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";8000
250001933063;"LUIZ CARLOS DE PAULA";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";4382;"SUPLENTE";249461,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos próprios";4e+05
250002146898;"FLEDSON DE SOUSA LIMA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";648;"NÃO ELEITO";15000;"FUNDO ESPECIAL";"Recursos de partido político";296200
250002146894;"MARCOS ROBERTO CEBOLA E SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";514;"NÃO ELEITO";1166;"OUTROS RECURSOS";"Recursos de Financiamento Coletivo";NA
250002146921;"JOAO BATISTA DE SANTIAGO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"DIRETOR DE EMPRESAS";"#NE";"N";"DEFERIDO";2299;"NÃO ELEITO";85901,02;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";21384704,47
250002146881;"FABÍOLA TATCHER MARTINS RODA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";107;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002146929;"ADAUTO BENTIVEGNA FILHO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";554;"NÃO ELEITO";42501,35;"OUTROS RECURSOS";"Recursos próprios, Recursos de pessoas físicas";868475,96
250002146906;"DONIZETE ALVES NOGUEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"#NE";"N";"DEFERIDO";361;"NÃO ELEITO";0;"#NULO";"#NULO";15000
250002146887;"WALTER ANTÔNIO DE MORAES";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";1489;"NÃO ELEITO";0;"#NULO";"#NULO";75000
250002174666;"CINTIA RACHAS RIBEIRO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"#NE";"N";"DEFERIDO";348;"SUPLENTE";2400;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos";914154,92
250002174670;"EDSON RODRIGUES CARDOSO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";999;"SUPLENTE";7100;"OUTROS RECURSOS";"Recursos próprios";46000
250002174663;"ELIENE SIQUEIRA RIBEIRO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"#NE";"N";"DEFERIDO";59;"SUPLENTE";0;"#NULO";"#NULO";NA
250002079339;"FRANCISCO DAVID";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";279;"SUPLENTE";12569,8;"FUNDO ESPECIAL";"Recursos de partido político";277000
250002079350;"RODRIGO JOSÉ DE ARAÚJO PEREIRA ALVAREZ NUNES";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";333;"SUPLENTE";7784;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250002079314;"THEREZA CHRISTINA FARIA LIMA";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";808;"SUPLENTE";6334,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";841126,46
250002079338;"WILLIAM WAGNER SANTOS ARAUJO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"#NE";"N";"DEFERIDO";452;"SUPLENTE";9374,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";53400
250002079340;"AILTON RIBEIRO DA SILVA FILHO";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"#NE";"N";"DEFERIDO";1256;"SUPLENTE";6001;"OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";6000
