"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"ST_REELEICAO"
250000883829;"HOLANCIO FERNANDES FERREIRA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";389000;491;"SUPLENTE";7239,48;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016138;"JOSÉ CLAUDEVAN DOS SANTOS";"#NULO";"PSD";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VIGILANTE";"APTO";6166,36;176;"SUPLENTE";65121,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016135;"IOLANDA GOMES RUAS";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";24000;446;"SUPLENTE";68131,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016142;"MARCIA WALÉRIA NUNES DE OLIVEIRA DIAS";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";490000;518;"SUPLENTE";45371,74;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";"N"
250001016134;"FRANCIVALDO ALMEIDA GOMES";"#NULO";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;302;"SUPLENTE";13801,74;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250001016201;"DENILSON RIBEIRO DOS SANTOS";"#NULO";"PSD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";NA;450;"SUPLENTE";65121,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016145;"EDINALVA NUNES DE JESUS";"#NULO";"PSD";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";172000;921;"SUPLENTE";68131,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016139;"FRANCIMEIRE ALVES DE CARVALHO";"#NULO";"PSD";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";1224900;753;"SUPLENTE";25021,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016169;"HENRIQUE OUTEDA MOURA";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";25000;125;"SUPLENTE";NA;NA;NA;"N"
250000640981;"MATHEUS DE OLIVEIRA PINTO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIÓLOGO";"APTO";NA;11182;"SUPLENTE";140400;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000640977;"ADILSON PEREIRA DOS SANTOS";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";1100;370;"SUPLENTE";12800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000641046;"NILO ROBERTO RIBEIRO DE LIMA";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";321200;117;"SUPLENTE";12800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000641001;"FABIANE MARQUES DE SOUZA CAMPOS";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"APTO";35500;179;"SUPLENTE";12800;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000641013;"RUBENS CLEITON BORGES DA SILVA";"#NULO";"PL";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;4090;"SUPLENTE";22400;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas";"N"
250001264842;"ZENAIDE LADEIA DA SILVA ARAUJO";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"DONA DE CASA";"APTO";NA;65;"SUPLENTE";10000;"FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000640995;"ELIANA BERTA FERNANDES CORRAL";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";580928,42;777;"SUPLENTE";56700;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político";"N"
250001159203;"OLAVO GERALDO";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"APTO";10000;889;"NÃO ELEITO";4369,7;"OUTROS RECURSOS";"Recursos próprios, Recursos de outros candidatos";"N"
250001159228;"ANIVALDO DE SOUZA LISBOA";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"MOTORISTA PARTICULAR";"APTO";210000;408;"NÃO ELEITO";7276,7;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250001159206;"VALENTIM PEREIRA LIMA";"#NULO";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;132;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001159221;"JOÃO BOSCO DANTAS LOPES";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"EMPRESÁRIO";"APTO";NA;107;"NÃO ELEITO";5276,7;"FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos";"N"
250000945017;"FABIO LUIS DONATZ";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;42;"NÃO ELEITO";NA;NA;NA;"N"
250000944996;"ELISEU FERRAZ SANTONI";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"TRABALHADOR DE ARTES GRÁFICAS";"APTO";NA;106;"NÃO ELEITO";6138,16;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000944989;"AFONSO HENRIQUES FIGUEIREDO SENA";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";103888,77;130;"NÃO ELEITO";5938,16;"OUTROS RECURSOS";"Recursos próprios, Recursos de partido político";"N"
250000944987;"THAYS MARTINEZ";"#NULO";"CIDADANIA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";24917,93;3809;"NÃO ELEITO";83395,61;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250000945016;"ROBERTO GERTRUDES";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";NA;594;"NÃO ELEITO";10138,16;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250001206066;"ARMINDO ALBINO MUNHOZ";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;65;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206031;"CLEIDSON GOMES PEREIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";NA;65;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001272985;"LETICIA ALVES PACOLLI";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;79;"NÃO ELEITO";2000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001206082;"FRANCISCA QUELINDEJARA VASCONCELOS SOBIESKI";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";NA;187;"NÃO ELEITO";3700;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250001206085;"GABRIEL VALDIR DE OLIVEIRA";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PRETA";"CABELEIREIRO E BARBEIRO";"APTO";NA;192;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206090;"DALILA CAMARGO";"#NULO";"AVANTE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"APTO";NA;24;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206048;"ANTONIO CARLOS SOARES FERREIRA";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";NA;85;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206037;"MARIA REGINA ALMEIDA SANTOS SANCHEZ";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";NA;125;"NÃO ELEITO";3000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001206038;"ROSEVALDO CAETANO ALVES";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELETRICISTA E ASSEMELHADOS";"APTO";NA;859;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206100;"WALTER BONETTI";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";18925;126;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206076;"PATRICIA ALMEIDA TAVARES DA SILVA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";NA;88;"NÃO ELEITO";3027,35;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250001206096;"JOSE FLORIANO DE ARAUJO JUNIOR";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MAQUINISTA E FOGUISTA DE EMBARCAÇÕES E ASSEMELHADOS";"APTO";NA;356;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001119888;"BARBARA DE OLIVEIRA PANSERI";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";194101,26;3477;"NÃO ELEITO";98975,66;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de outros candidatos, Recursos de partido político";"N"
250001119880;"ROGÉRIO DA SILVA SANTOS";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";404500;222;"NÃO ELEITO";7495,57;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos";"N"
250001119919;"RAFAEL PERINI BORTOLETTO";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";60632,63;175;"NÃO ELEITO";7145,57;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250001119846;"NÊUDES RIBEIRO DE CARVALHO";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";NA;494;"NÃO ELEITO";8970;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250001119859;"ANDERSON CAMARGO SANTOS";"#NULO";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";NA;408;"NÃO ELEITO";8995,57;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250001119894;"FERNANDO DOS SANTOS MOURA";"#NULO";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"EMPRESÁRIO";"APTO";5000;1334;"NÃO ELEITO";12045,57;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250001119847;"ETELMA TAVARES DE SOUZA";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;186;"NÃO ELEITO";8345,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de Financiamento Coletivo, Recursos de partido político, Recursos de outros candidatos";"N"
250001100723;"JOSIAS PAULO DO NASCIMENTO";"#NULO";"PMB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";187000;810;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001100720;"ARIADINE BARCELAR FUTEMA";"#NULO";"PMB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CONTADOR";"APTO";376512;559;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250000789518;"NABIL GEORGES BONDUKI";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";2782541,16;16379;"SUPLENTE";474490,34;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de origens não identificadas, Recursos de partido político, Recursos de outros candidatos, Recursos de Financiamento Coletivo";"N"
250000789467;"GILDENOR ALVES FREIRE";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";23000;319;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250000789494;"ANDRE DELFINO DA SILVA";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";NA;1885;"SUPLENTE";44398,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios, Recursos de Financiamento Coletivo, Recursos de outros candidatos";"N"
250000789513;"VIVIAN OLIVEIRA MENDES";"#NULO";"PT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";198001;6623;"SUPLENTE";215419,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de outros candidatos, Recursos de partido político";"N"
250000789502;"EDUARDO MATARAZZO SUPLICY";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VEREADOR";"APTO";3539942,87;167552;"ELEITO POR QP";236633,26;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de outros candidatos, Recursos próprios, Recursos de partido político";"N"
250000789498;"MARILANDIA FRAZÃO DE ESPINOSA";"#NULO";"PT";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"PRETA";"OUTROS";"APTO";NA;1389;"SUPLENTE";127175,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político, Recursos de Financiamento Coletivo";"N"
250000789511;"ANDRÉ LUIZ COSTA DE OLIVEIRA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;332;"SUPLENTE";3374,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político";"N"
250000789464;"JOSE ADENILTON FERREIRA";"#NULO";"PT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";5000;663;"SUPLENTE";7873,5;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789525;"DENISE APARECIDA JANUARIA ASSUNÇÃO";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"PRETA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";NA;105;"SUPLENTE";5873,5;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789520;"LUCÉLIA HELENA MOURA";"#NULO";"PT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";346024,78;658;"SUPLENTE";32553,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos de Financiamento Coletivo";"N"
250001265968;"ELIANI DE CASSIA CAETANO GOUVEIA";"#NULO";"DC";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;7;"NÃO ELEITO";1278;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129696;"ROMILDO FIDELIS";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;83;"NÃO ELEITO";3872,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129693;"MARCELO SILVA AMANCIO";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;273;"NÃO ELEITO";3872,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129686;"AILTON BOLIGNARI";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;265;"NÃO ELEITO";6966,35;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios";"N"
250001088441;"JOSÉ AUGUSTO LIMA MARIN";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";5602504,26;510;"SUPLENTE";1171,95;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos próprios";"N"
250001088418;"MARCOS ALIMARI FRANCA";"#NULO";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ALMOXARIFE";"APTO";NA;93;"SUPLENTE";5300;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250001088390;"BRUNA LEE LAGES DE ALMEIDA";"#NULO";"MDB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";20000;502;"SUPLENTE";40200;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";"N"
250001088425;"GUILHERME BOAVENTURA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"APTO";47500;1278;"SUPLENTE";21045,15;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250001088396;"GENIVAL FRANCISCO DOS SANTOS";"#NULO";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR";"APTO";19000;144;"SUPLENTE";0;"#NULO";"#NULO";"S"
250001088397;"MANOEL DA CRUZ CARLOS VIEIRA";"#NULO";"MDB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"APTO";37858;307;"SUPLENTE";0;"#NULO";"#NULO";"N"
250001088451;"RANDAL ROBERTO DE SOUZA";"#NULO";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";NA;458;"SUPLENTE";1520,9;"OUTROS RECURSOS";"Recursos de pessoas físicas";"N"
250001088439;"SEBASTIÃO RONILDO DANTAS";"#NULO";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";2e+05;415;"SUPLENTE";0;"#NULO";"#NULO";"N"
250001088454;"ESMERIA ESTERINA DE AQUINO MACHADO";"#NULO";"MDB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"DONA DE CASA";"APTO";NA;183;"SUPLENTE";10000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001088414;"KARLA JULIANE DA SILVA ALVES";"#NULO";"MDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";NA;246;"SUPLENTE";25000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000651024;"MARCELO APARECIDO RIBEIRO DE SOUZA";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"APTO";579059,22;4253;"SUPLENTE";189474,78;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos próprios";"N"
250000651055;"ANIBAL DE FREITAS FILHO";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";1024740,65;4954;"SUPLENTE";221486,88;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000651014;"JOSÉ DENYCIO PONTES AGOSTINHO";"#NULO";"DEM";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";5428633,28;2179;"SUPLENTE";111708,88;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250000651016;"JOSÉ OLIMPIO SILVEIRA MORAES";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";688059,81;17098;"SUPLENTE";129652,72;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000651065;"SANDRO PINTO DE TOLEDO";"#NULO";"DEM";"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";0;603;"SUPLENTE";112701,08;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000651063;"SERGIO DE PAULA REIS FILHO";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";17580;1388;"SUPLENTE";130735,88;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000651060;"CRISTIANO CAPUTTI";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";1085000;4729;"SUPLENTE";215221,88;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";"N"
250000651028;"RICARDO TEIXEIRA";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";150292,07;23280;"ELEITO POR MÉDIA";353418,51;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000651049;"MILTON LEITE DA SILVA";"#NULO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";3632728,06;132716;"ELEITO POR QP";2570274,15;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";"N"
250000881955;"MARCELO AMADIO ALBA";"#NULO";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";7000;170;"SUPLENTE";0;"#NULO";"#NULO";"N"
250000881918;"SÉRGIO ANTÔNIO DA SILVA";"#NULO";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS";"APTO";903000;1589;"SUPLENTE";5050;"FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
250000881943;"ARNALDO DONIZETTI DANTAS";"#NULO";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADVOGADO";"APTO";627741,52;893;"SUPLENTE";21960,7;"FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";"N"
